canonical_id,duration,event,sector,cost_original,planned_duration_months,sector_capped,log_cost
618639,4,1,POWER,1855.59,47.0,POWER,7.526496750761517
618640,5,0,Roads & Highways,2261.3,53.0,Roads & Highways,7.724137273876711
618641,5,0,Roads & Highways,1325.8,42.0,Roads & Highways,7.190525307072897
618642,2,1,PETROLEUM,1034.0,43.0,PETROLEUM,6.942156705699469
618644,5,1,PETROLEUM,1214.93,24.0,PETROLEUM,7.103264495079665
618645,2,1,PETROLEUM,964.64,60.0,PETROLEUM,6.8727910939460415
618646,2,0,Roads & Highways,3147.07,56.0,Roads & Highways,8.054544845630604
618647,2,1,RAILWAYS,906.51,51.0,RAILWAYS,6.810704585362041
618648,1,0,Roads & Highways,1424.55,40.0,Roads & Highways,7.262312983149735
618649,3,1,Roads & Highways,1246.15,44.0,Roads & Highways,7.128616227138795
618650,3,1,Roads & Highways,1363.9,39.0,Roads & Highways,7.21883644486215
618651,3,1,Roads & Highways,1427.88,36.0,Roads & Highways,7.264646199596228
618652,4,0,Roads & Highways,1241.38,36.0,Roads & Highways,7.124784173829824
618653,2,1,Roads & Highways,1236.08,36.0,Roads & Highways,7.120509042896294
618654,2,1,POWER,521.21,83.0,POWER,6.2580698058327275
618655,5,0,Roads & Highways,200.99,29.0,Roads & Highways,5.308218191225299
618661,6,0,Roads & Highways,1032.3,37.0,Roads & Highways,6.94051284322031
618662,3,0,Roads & Highways,980.2,41.0,Roads & Highways,6.888776312384334
618663,2,1,POWER,1000.63,39.0,POWER,6.909383951973957
618664,2,1,POWER,524.84,33.0,POWER,6.264996983955321
618665,2,1,POWER,790.78,37.0,POWER,6.674283575449255
618666,5,0,Roads & Highways,710.92,48.0,Roads & Highways,6.567965545548606
618667,3,1,Roads & Highways,1005.59,36.0,Roads & Highways,6.914323659860169
618668,6,0,Roads & Highways,996.5,35.0,Roads & Highways,6.905252148764019
618669,2,1,Roads & Highways,1632.93,52.0,Roads & Highways,7.398743434845021
618671,6,0,Roads & Highways,618.33,33.0,Roads & Highways,6.428638248559866
618672,6,0,Roads & Highways,903.44,37.0,Roads & Highways,6.807315967643379
618673,5,1,POWER,1368.19,34.0,POWER,7.2219746030944485
618674,2,1,POWER,1470.73,37.0,POWER,7.294193858551555
618675,2,1,POWER,1307.16,43.0,POWER,7.176376848695176
618676,2,1,POWER,586.0,37.0,POWER,6.375024819828097
618677,2,1,POWER,1734.0,32.0,POWER,7.45876269238096
618678,2,1,POWER,1460.0,34.0,POWER,7.2868764117507
618680,2,1,POWER,1592.0,34.0,POWER,7.373374309910049
618681,2,1,"DEPARTMENT
OF HIGHER
EDUCATION",922.5,37.0,"DEPARTMENT
OF HIGHER
EDUCATION",6.828170799639294
618682,2,1,Roads & Highways,1112.7,36.0,Roads & Highways,7.015443084399054
618684,2,1,Roads & Highways,917.26,40.0,Roads & Highways,6.8224805749209025
618685,2,1,Roads & Highways,911.24,42.0,Roads & Highways,6.815903113349103
618686,2,1,Roads & Highways,612.94,43.0,Roads & Highways,6.419897203502538
618687,4,1,POWER,652.33,27.0,POWER,6.482082361502622
618688,6,0,Roads & Highways,794.7,36.0,Roads & Highways,6.679222230383489
618689,2,1,POWER,364.47,37.0,POWER,5.901184196477774
618690,5,0,Roads & Highways,1663.38,36.0,Roads & Highways,7.417207960694364
618691,6,0,Roads & Highways,939.17,41.0,Roads & Highways,6.846060709976297
618692,2,1,Roads & Highways,1226.64,51.0,Roads & Highways,7.112848906118289
618693,2,1,POWER,744.64,36.0,POWER,6.614242910001045
618694,2,1,POWER,1011.29,33.0,POWER,6.919970370061396
618695,2,1,POWER,1146.22,27.0,POWER,7.045096903445133
618696,1,0,Roads & Highways,1281.47,43.0,Roads & Highways,7.156543184958466
618697,2,1,Roads & Highways,626.01,29.0,Roads & Highways,6.4409624894690545
618698,4,0,Roads & Highways,1167.52,58.0,Roads & Highways,7.06349326979307
618699,4,0,Roads & Highways,819.14,42.0,Roads & Highways,6.709475057392616
618700,2,1,"DEPARTMENT
OF HIGHER
EDUCATION",1863.09,46.0,"DEPARTMENT
OF HIGHER
EDUCATION",7.53052827734174
618701,2,1,POWER,178.18,30.0,POWER,5.188390887169432
618702,2,1,POWER,1100.88,8.0,POWER,7.004773090861635
618704,4,1,Roads & Highways,150.86,40.0,Roads & Highways,5.022959043785088
618705,3,0,Roads & Highways,973.12,38.0,Roads & Highways,6.881534499339055
618706,2,1,Roads & Highways,3496.01,45.0,Roads & Highways,8.159663596653225
618707,4,1,Roads & Highways,738.37,38.0,Roads & Highways,6.605798472241485
618708,5,1,RAILWAYS,1231.74,34.0,RAILWAYS,7.1169946131264945
618709,2,1,POWER,830.28,26.0,POWER,6.722966681544391
618710,2,1,POWER,2002.79,41.0,POWER,7.6027956662946945
618711,2,1,"ROAD
TRANSPORT
AND
HIGHWAYS",796.65,31.0,Other,6.6816699047470065
618712,2,1,"DEPARTMENT
OF HIGHER
EDUCATION",912.94,33.0,"DEPARTMENT
OF HIGHER
EDUCATION",6.817764923785166
618713,2,1,"DEPARTMENT
OF HIGHER
EDUCATION",1200.42,32.0,"DEPARTMENT
OF HIGHER
EDUCATION",7.091259469522378
618714,2,1,"DEPARTMENT
OF HIGHER
EDUCATION",1253.24,32.0,"DEPARTMENT
OF HIGHER
EDUCATION",7.134285090440412
618715,2,1,"DEPARTMENT
OF HIGHER
EDUCATION",1058.9,34.0,"DEPARTMENT
OF HIGHER
EDUCATION",6.9659298430332095
618716,2,1,"DEPARTMENT
OF HIGHER
EDUCATION",992.89,35.0,"DEPARTMENT
OF HIGHER
EDUCATION",6.90162653654896
618717,2,1,"DEPARTMENT
OF HIGHER
EDUCATION",750.81,35.0,"DEPARTMENT
OF HIGHER
EDUCATION",6.622483632451564
618718,4,1,Roads & Highways,1092.18,48.0,Roads & Highways,6.996846158972545
618719,2,1,"DEPARTMENT
OF HIGHER
EDUCATION",909.02,32.0,"DEPARTMENT
OF HIGHER
EDUCATION",6.8134665772913605
618720,2,1,"DEPARTMENT
OF HIGHER
EDUCATION",956.14,34.0,"DEPARTMENT
OF HIGHER
EDUCATION",6.8639496712446615
618721,2,1,"DEPARTMENT
OF HIGHER
EDUCATION",1292.65,24.0,"DEPARTMENT
OF HIGHER
EDUCATION",7.1652229593403005
618722,2,1,POWER,1843.59,37.0,POWER,7.520012309557389
618723,2,1,POWER,1554.21,37.0,POWER,7.349365863726654
618724,6,0,Roads & Highways,1719.2,51.0,Roads & Highways,7.450195842117379
618725,6,0,Roads & Highways,1915.99,54.0,Roads & Highways,7.5585115265479486
618726,6,0,Roads & Highways,1240.93,55.0,Roads & Highways,7.124421900196565
618727,6,0,Roads & Highways,1576.94,55.0,Roads & Highways,7.363875477869246
618728,2,1,Roads & Highways,1433.39,44.0,Roads & Highways,7.26849495071057
618729,1,0,Roads & Highways,1856.12,64.0,Roads & Highways,7.526782179620312
618730,2,0,Roads & Highways,1546.27,62.0,Roads & Highways,7.344247366695244
618732,2,0,Roads & Highways,1728.17,62.0,Roads & Highways,7.45539680357983
618733,1,0,Roads & Highways,1525.52,64.0,Roads & Highways,7.33074591395612
618734,6,0,Roads & Highways,1154.49,54.0,Roads & Highways,7.052279775414763
618735,2,1,POWER,909.84,53.0,POWER,6.814367250660464
618736,5,0,Roads & Highways,936.26,36.0,Roads & Highways,6.842960725070973
618737,6,0,Roads & Highways,303.53,35.0,Roads & Highways,5.718769604464449
618738,5,1,PETROLEUM,3012.27,54.0,PETROLEUM,8.010781146798122
618739,2,1,PETROLEUM,1390.92,37.0,PETROLEUM,7.238439367978461
618740,2,1,PETROLEUM,1494.31,41.0,PETROLEUM,7.310088822188649
618741,4,1,PETROLEUM,1358.0,24.0,PETROLEUM,7.214504414151143
618742,3,0,Roads & Highways,1113.46,39.0,Roads & Highways,7.0161252616479715
618744,5,1,RAILWAYS,1076.97,35.0,RAILWAYS,6.9828349217681565
618745,5,1,RAILWAYS,1097.59,38.0,RAILWAYS,7.001782818373009
618746,2,1,RAILWAYS,772.11,26.0,RAILWAYS,6.6504213411800395
618747,2,1,RAILWAYS,804.69,17.0,RAILWAYS,6.691699053138545
618748,2,1,"DEPARTMENT
OF HIGHER
EDUCATION",517.05,12.0,"DEPARTMENT
OF HIGHER
EDUCATION",6.250071762697761
618749,2,1,"DEPARTMENT
OF HIGHER
EDUCATION",622.0,12.0,"DEPARTMENT
OF HIGHER
EDUCATION",6.434546518787453
618751,2,1,POWER,581.65,49.0,POWER,6.367586663019273
618754,5,0,Roads & Highways,538.11,27.0,Roads & Highways,6.289919631719827
618755,2,1,Roads & Highways,159.53,24.0,Roads & Highways,5.078480840991323
618756,2,1,RAILWAYS,1103.86,45.0,RAILWAYS,7.007473909092552
618757,2,1,Roads & Highways,2010.2,42.0,Roads & Highways,7.606486837835983
618758,5,0,Roads & Highways,1764.86,48.0,Roads & Highways,7.476393102823272
618759,2,1,"DEPARTMENT
OF HIGHER
EDUCATION",1063.72,38.0,"DEPARTMENT
OF HIGHER
EDUCATION",6.9704671327783005
618760,2,1,RAILWAYS,646.42,32.0,RAILWAYS,6.472995233816948
618761,2,1,POWER,953.79,33.0,POWER,6.861491421012259
618762,2,1,Roads & Highways,950.27,30.0,Roads & Highways,6.857797933922023
618764,4,1,RAILWAYS,864.23,55.0,RAILWAYS,6.762995367541572
618765,2,1,RAILWAYS,2146.86,40.0,RAILWAYS,7.672227276595896
618766,5,0,Roads & Highways,862.0,30.0,Roads & Highways,6.760414691083428
618768,3,0,Roads & Highways,1309.08,45.0,Roads & Highways,7.17784348303287
618769,6,0,Roads & Highways,1338.14,33.0,Roads & Highways,7.199782895864149
618770,2,1,POWER,326.79,20.0,POWER,5.792373159438054
618771,2,1,"DEPARTMENT
OF HIGHER
EDUCATION",1484.83,46.0,"DEPARTMENT
OF HIGHER
EDUCATION",7.303728817656686
618772,5,1,"DEPARTMENT
OF HIGHER
EDUCATION",591.99,56.0,"DEPARTMENT
OF HIGHER
EDUCATION",6.385177535449128
618774,2,1,PETROLEUM,690.0,35.0,PETROLEUM,6.53813982376767
618775,6,0,Roads & Highways,226.32,25.0,Roads & Highways,5.426358716428921
618776,2,1,Roads & Highways,1237.65,38.0,Roads & Highways,7.121777355846786
618777,2,1,"DEPARTMENT
OF HIGHER
EDUCATION",1047.32,18.0,"DEPARTMENT
OF HIGHER
EDUCATION",6.954944161784595
618778,2,1,"DEPARTMENT
OF HIGHER
EDUCATION",1852.12,36.0,"DEPARTMENT
OF HIGHER
EDUCATION",7.524625984037425
618779,2,1,POWER,490.4,21.0,POWER,6.197258460087078
618782,3,1,Roads & Highways,1394.14,37.0,Roads & Highways,7.240750047642836
618783,2,1,Roads & Highways,1471.19,38.0,Roads & Highways,7.294506367046177
618784,3,1,Roads & Highways,355.36,32.0,Roads & Highways,5.875941455852443
618785,4,1,RAILWAYS,1501.02,43.0,RAILWAYS,7.314566147814657
618786,3,1,Roads & Highways,1196.38,52.0,Roads & Highways,7.0878911154955695
618787,5,1,COAL,1373.06,39.0,COAL,7.225525139951141
618788,2,1,POWER,927.22,39.0,POWER,6.833268773655311
618789,2,1,RAILWAYS,1525.31,43.0,RAILWAYS,7.330608336691529
618790,3,0,Roads & Highways,1422.37,49.0,Roads & Highways,7.26078257834687
618791,6,0,Roads & Highways,1538.76,38.0,Roads & Highways,7.339381839106869
618792,4,1,POWER,1322.13,37.0,POWER,7.187755420814441
618793,3,1,Roads & Highways,1409.88,37.0,Roads & Highways,7.251968902169573
618794,2,1,RAILWAYS,524.88,33.0,RAILWAYS,6.265073049828404
618795,2,1,RAILWAYS,1474.77,42.0,RAILWAYS,7.2969351664599325
618796,2,1,RAILWAYS,741.86,38.0,RAILWAYS,6.610507601660655
618797,6,0,Roads & Highways,1237.71,33.0,Roads & Highways,7.121825794507305
618798,2,1,POWER,2555.5,39.0,POWER,7.846394414520054
618799,2,1,POWER,440.16,57.0,POWER,6.089407621437946
618800,5,1,RAILWAYS,1301.37,38.0,RAILWAYS,7.171940960584945
618801,5,1,RAILWAYS,1207.4,38.0,RAILWAYS,7.097052449512517
618803,5,1,"DEPARTMENT
OF HIGHER
EDUCATION",648.75,27.0,"DEPARTMENT
OF HIGHER
EDUCATION",6.4765876735216
618804,2,1,"DEPARTMENT
OF HIGHER
EDUCATION",314.43,33.0,"DEPARTMENT
OF HIGHER
EDUCATION",5.753936787316924
618805,5,0,Roads & Highways,977.33,38.0,Roads & Highways,6.885847036433257
618806,2,1,Roads & Highways,685.99,37.0,Roads & Highways,6.532319736075652
618807,5,1,"DEPARTMENT
OF HIGHER
EDUCATION",609.43,37.0,"DEPARTMENT
OF HIGHER
EDUCATION",6.414163626862126
618808,2,1,Roads & Highways,1212.56,45.0,Roads & Highways,7.101313467702079
618809,2,1,RAILWAYS,809.51,46.0,RAILWAYS,6.697663679162542
618810,4,1,RAILWAYS,1003.38,44.0,RAILWAYS,6.912125714699672
618811,5,1,Roads & Highways,1183.71,51.0,Roads & Highways,7.077253297880605
618812,2,1,Roads & Highways,1129.33,53.0,Roads & Highways,7.030264904470579
618813,2,1,Roads & Highways,1127.9,45.0,Roads & Highways,7.028998986267501
618814,3,1,Roads & Highways,1142.6,51.0,Roads & Highways,7.041936460448157
618815,2,1,Roads & Highways,1092.88,37.0,Roads & Highways,6.997486287751731
618816,5,0,Roads & Highways,1105.25,52.0,Roads & Highways,7.008731196322139
618817,4,1,Roads & Highways,973.45,48.0,Roads & Highways,6.881873209268033
618818,3,1,Roads & Highways,1183.23,50.0,Roads & Highways,7.076848053335307
618819,6,0,Roads & Highways,183.03,18.0,Roads & Highways,5.215098787797103
618820,5,1,POWER,742.25,24.0,POWER,6.6110324618782075
618821,5,1,POWER,762.75,24.0,POWER,6.638240510485805
618822,2,1,Roads & Highways,929.91,33.0,Roads & Highways,6.836162602357152
618823,2,1,Roads & Highways,352.01,24.0,Roads & Highways,5.866496385143948
618824,2,1,Roads & Highways,201.1,22.0,Roads & Highways,5.308762624409575
618825,2,1,POWER,622.04,40.0,POWER,6.434610722183835
618826,5,1,"DEPARTMENT
OF HIGHER
EDUCATION",907.76,33.0,"DEPARTMENT
OF HIGHER
EDUCATION",6.812081032913731
618827,5,1,"DEPARTMENT
OF HIGHER
EDUCATION",972.63,34.0,"DEPARTMENT
OF HIGHER
EDUCATION",6.881031354674352
618828,4,1,PETROLEUM,1232.0,41.0,PETROLEUM,7.117205503164344
618829,6,0,Roads & Highways,1129.48,37.0,Roads & Highways,7.03039760027449
618830,5,1,PETROLEUM,1390.77,37.0,PETROLEUM,7.238331597357346
618831,2,1,Roads & Highways,1436.8,43.0,Roads & Highways,7.270869446549771
618832,5,0,Roads & Highways,1274.82,47.0,Roads & Highways,7.151344388123294
618833,2,1,COAL,829.97,48.0,COAL,6.722593693120756
618834,2,1,COAL,162.73,12.0,COAL,5.098218729651401
618835,6,0,Roads & Highways,698.4,25.0,Roads & Highways,6.550222824629276
618836,4,1,POWER,839.0,24.0,POWER,6.733401891837359
618837,2,1,POWER,986.0,24.0,POWER,6.894670039433482
618838,2,1,RAILWAYS,736.75,33.0,RAILWAYS,6.603605013823048
618839,2,1,PETROLEUM,950.64,54.0,PETROLEUM,6.858186812013643
618840,5,1,PETROLEUM,1041.1,40.0,PETROLEUM,6.948993186998382
618841,5,1,PETROLEUM,312.58,33.0,PETROLEUM,5.748054510932304
618842,1,0,Roads & Highways,1280.68,42.0,Roads & Highways,7.155926996338459
618843,4,1,Roads & Highways,197.6,25.0,Roads & Highways,5.291292751611072
618844,2,1,Roads & Highways,1358.31,68.0,Roads & Highways,7.214732497041869
618845,2,1,RAILWAYS,1294.47,44.0,RAILWAYS,7.166628842651828
618846,2,1,Roads & Highways,2565.63,70.0,Roads & Highways,7.850349033357338
618847,2,1,RAILWAYS,1872.68,31.0,RAILWAYS,7.535659690480145
618848,6,0,Roads & Highways,649.44,31.0,Roads & Highways,6.477649056957522
618849,2,1,RAILWAYS,469.95,22.0,RAILWAYS,6.154751931268826
618850,2,1,RAILWAYS,1273.71,46.0,RAILWAYS,7.150473980741237
618851,4,1,Roads & Highways,3419.95,51.0,Roads & Highways,8.137673569261324
618852,5,1,RAILWAYS,190.6,28.0,RAILWAYS,5.25540986553676
618853,5,0,Roads & Highways,353.3,30.0,Roads & Highways,5.870144011871426
618854,2,1,POWER,724.6,29.0,POWER,6.5869988988009265
618855,2,1,POWER,762.62,35.0,POWER,6.638070283232011
618856,2,1,POWER,1212.26,38.0,POWER,7.101066230575693
618858,2,1,Roads & Highways,955.34,40.0,Roads & Highways,6.8631134983590165
618859,2,1,POWER,540.97,34.0,POWER,6.295210649354242
618861,2,1,PETROLEUM,897.45,31.0,PETROLEUM,6.800671056372463
618862,2,1,Roads & Highways,2156.22,45.0,Roads & Highways,7.6765756346976755
618863,2,1,Roads & Highways,662.44,90.0,Roads & Highways,6.497438420142949
618864,2,1,POWER,1738.2,38.0,POWER,7.461180516366945
618865,6,0,Roads & Highways,1384.79,37.0,Roads & Highways,7.234025653118753
618866,6,0,Roads & Highways,2077.0,35.0,Roads & Highways,7.639161171659173
618867,3,1,Roads & Highways,2009.11,50.0,Roads & Highways,7.605944725923847
618868,4,1,Roads & Highways,2289.52,39.0,Roads & Highways,7.736534145006641
618869,6,0,Roads & Highways,1122.02,42.0,Roads & Highways,7.0237767640188595
618870,3,1,Roads & Highways,883.62,50.0,Roads & Highways,6.785158174267498
618871,4,1,Roads & Highways,909.86,58.0,Roads & Highways,6.8143892081726785
618872,3,1,Roads & Highways,1062.76,50.0,Roads & Highways,6.969565080548451
618873,3,1,Roads & Highways,1272.71,51.0,Roads & Highways,7.149689180707235
618875,2,1,Roads & Highways,183.92,27.0,Roads & Highways,5.219923299120024
618876,1,0,Roads & Highways,2125.03,63.0,Roads & Highways,7.662011669808919
618878,5,1,RAILWAYS,696.65,43.0,RAILWAYS,6.547717544338216
618879,5,0,Roads & Highways,930.86,53.0,Roads & Highways,6.837182588809974
618880,2,1,Roads & Highways,815.68,41.0,Roads & Highways,6.705247341267999
618881,6,0,Roads & Highways,1113.02,55.0,Roads & Highways,7.015730373647435
618882,6,0,Roads & Highways,531.61,47.0,Roads & Highways,6.277789449020316
618883,2,1,POWER,1706.47,33.0,POWER,7.442768021744479
618884,5,1,POWER,1493.14,36.0,POWER,7.309306069468424
618885,4,1,POWER,617.87,32.0,POWER,6.427895234473026
618886,6,0,Roads & Highways,238.66,30.0,Roads & Highways,5.47922125225437
618887,2,1,POWER,1331.77,24.0,POWER,7.195014762155646
618888,5,1,RAILWAYS,1146.19,38.0,RAILWAYS,7.045070752931492
618889,5,1,RAILWAYS,1322.95,45.0,RAILWAYS,7.18837497143341
618890,5,1,RAILWAYS,739.39,39.0,RAILWAYS,6.607177074395275
618891,2,1,Roads & Highways,1244.43,40.0,Roads & Highways,7.127236130794443
618892,1,0,Roads & Highways,992.85,36.0,Roads & Highways,6.901586289836608
618893,2,1,Roads & Highways,2966.63,54.0,Roads & Highways,7.9955189334434085
618894,2,1,RAILWAYS,1409.38,47.0,RAILWAYS,7.2516144506087565
618895,2,1,RAILWAYS,1051.69,48.0,RAILWAYS,6.9591040718296195
618896,5,1,POWER,1409.68,43.0,POWER,7.251827136621199
618897,2,1,RAILWAYS,1227.87,35.0,RAILWAYS,7.113850326916732
618898,5,0,Roads & Highways,1163.17,29.0,Roads & Highways,7.0597636657373615
618899,2,1,Roads & Highways,1499.12,38.0,Roads & Highways,7.313300383890472
618901,2,1,Roads & Highways,1181.34,39.0,Roads & Highways,7.075250804657419
618902,5,1,PETROLEUM,573.7,47.0,PETROLEUM,6.353848165513696
618903,2,1,PETROLEUM,672.89,36.0,PETROLEUM,6.513066892845188
618904,2,1,PETROLEUM,575.0,30.0,PETROLEUM,6.3561076606958915
618905,5,1,Roads & Highways,470.5,30.0,Roads & Highways,6.155919102073512
618906,2,1,RAILWAYS,857.91,42.0,RAILWAYS,6.755664143503331
618907,5,0,Roads & Highways,571.34,50.0,Roads & Highways,6.349733220385172
618908,5,1,POWER,153.61,29.0,POWER,5.040905817114504
618909,2,1,POWER,841.57,54.0,POWER,6.736456744828474
618910,2,1,POWER,557.55,24.0,POWER,6.325344140016857
618911,2,1,POWER,646.27,44.0,POWER,6.472763518115628
618912,2,1,Roads & Highways,1051.73,34.0,Roads & Highways,6.959142068998835
618913,2,1,POWER,503.88,41.0,POWER,6.224320777275984
618914,2,1,Roads & Highways,4432.97,47.0,Roads & Highways,8.397050624253504
618915,2,1,PETROLEUM,446.97,85.0,PETROLEUM,6.104726265887063
618916,2,1,PETROLEUM,464.09,85.0,PETROLEUM,6.14223093524638
618917,2,1,Roads & Highways,488.24,25.0,Roads & Highways,6.192853166619162
618919,2,1,"DEPARTMENT
OF HIGHER
EDUCATION",887.28,31.0,"DEPARTMENT
OF HIGHER
EDUCATION",6.789287008606059
618920,2,1,Roads & Highways,1346.82,33.0,Roads & Highways,7.206243751398904
618921,6,1,RAILWAYS,1703.48,49.0,RAILWAYS,7.441015357862887
618922,3,1,Roads & Highways,1956.26,59.0,Roads & Highways,7.579300814984322
618923,4,1,Roads & Highways,2158.2,38.0,Roads & Highways,7.677493061703795
618924,2,1,Roads & Highways,188.87,47.0,Roads & Highways,5.246339627455324
618925,2,1,POWER,300.79,25.0,POWER,5.709731411258612
618926,2,1,Roads & Highways,1431.36,51.0,Roads & Highways,7.2670787125737935
618927,4,1,Roads & Highways,2006.82,41.0,Roads & Highways,7.604804835359324
618928,2,1,POWER,1841.92,35.0,POWER,7.5191065492399
618929,2,1,Roads & Highways,1841.92,34.0,Roads & Highways,7.5191065492399
618930,4,0,Roads & Highways,1188.46,56.0,Roads & Highways,7.081254701602981
618931,6,0,Roads & Highways,764.02,56.0,Roads & Highways,6.639901977275643
618932,6,0,Roads & Highways,1534.7,46.0,Roads & Highways,7.336741582131647
618933,5,1,Roads & Highways,1430.56,48.0,Roads & Highways,7.266520037735943
618934,6,0,Roads & Highways,5729.47,65.0,Roads & Highways,8.653552830777775
618935,4,1,POWER,629.16,24.0,POWER,6.445973755395069
618936,2,1,POWER,1269.5,35.0,POWER,7.1471658027602185
618937,5,1,POWER,1166.96,32.0,POWER,7.063013916226403
618938,4,1,POWER,1013.33,31.0,POWER,6.921983574992768
618939,6,0,Roads & Highways,191.31,29.0,Roads & Highways,5.259108653322756
618941,3,1,Roads & Highways,968.05,48.0,Roads & Highways,6.876316210146757
618942,2,1,POWER,226.76,18.0,POWER,5.428292442969782
618944,3,1,Roads & Highways,958.86,61.0,Roads & Highways,6.866787440493834
618945,2,1,RAILWAYS,1307.95,36.0,RAILWAYS,7.176980568083351
618946,2,1,PETROLEUM,1443.77,29.0,PETROLEUM,7.275705418327543
618947,3,1,PETROLEUM,1302.72,20.0,PETROLEUM,7.172976995503735
618948,6,0,Roads & Highways,782.18,35.0,Roads & Highways,6.663362554628753
618949,5,1,PETROLEUM,1444.94,33.0,PETROLEUM,7.276514908081886
618950,3,1,Roads & Highways,1565.47,38.0,Roads & Highways,7.356579959235356
618951,2,1,PETROLEUM,755.26,42.0,PETROLEUM,6.628385232398122
618952,7,0,PETROLEUM,2598.0,82.0,PETROLEUM,7.8628820346414905
618953,2,1,PETROLEUM,1101.99,46.0,PETROLEUM,7.0057799530292675
618954,5,0,Roads & Highways,1473.2,59.0,Roads & Highways,7.295870748755188
618955,2,1,PETROLEUM,496.2,44.0,PETROLEUM,6.208992359636556
618956,5,1,Roads & Highways,498.97,38.0,Roads & Highways,6.21454809662212
618957,2,1,Roads & Highways,1002.33,35.0,Roads & Highways,6.911079746810157
618958,2,1,Roads & Highways,1200.14,66.0,Roads & Highways,7.09102638481168
618959,7,0,POWER,993.77,19.0,POWER,6.902511554659084
618960,6,1,POWER,1378.36,34.0,POWER,7.229374902461615
618961,6,0,Roads & Highways,775.94,34.0,Roads & Highways,6.655363127308804
618962,3,1,Roads & Highways,1102.97,41.0,Roads & Highways,7.0066680525547795
618963,5,0,Roads & Highways,784.14,37.0,Roads & Highways,6.665862045830061
618964,6,0,Roads & Highways,1425.98,34.0,Roads & Highways,7.2633156019616605
618966,6,0,Roads & Highways,1123.17,42.0,Roads & Highways,7.024800264568783
618967,5,1,Roads & Highways,295.06,29.0,Roads & Highways,5.6905621364853465
618968,2,1,POWER,1428.19,29.0,POWER,7.264863129203421
618969,2,1,"ROAD
TRANSPORT
AND
HIGHWAYS",2155.95,39.0,Other,7.676450465777419
618970,2,1,POWER,1335.45,29.0,POWER,7.197772123730637
618971,8,0,Urban Public Transport,3626.24,48.0,Other,8.19622730748249
618972,7,0,Railways,1456.77,36.0,Other,7.284663149781774
618976,6,1,Electricity Generation,20446.0,64.0,Other,9.925591451443054
618977,5,1,Aviation & Aviation Infrastructure,1507.0,26.0,Other,7.318539548567902
618978,7,0,Railways,2222.53,60.0,Other,7.7068513021016924
618981,3,0,Electricity Generation,4147.07,41.0,Other,8.330398444809727
618982,6,1,Coal,522.45,44.0,Other,6.260441514765364
618985,7,0,Urban Public Transport,9857.85,60.0,Other,9.196124807934499
618986,7,0,Railways,3633.58,45.0,Other,8.198248839963227
618991,7,0,Electricity Generation,1221.41,53.0,Other,7.108579599007067
618992,7,0,Electricity Generation,480.68,53.0,Other,6.177279993156192
618995,7,0,Railways,2864.51,72.0,Other,7.96050162377806
619003,2,1,RAILWAYS,478.74,38.0,RAILWAYS,6.173244290480884
619004,6,0,Roads & Highways,560.79,57.0,Roads & Highways,6.331128114582922
619005,6,0,Roads & Highways,235.42,58.0,Roads & Highways,5.465609884322231
619007,2,1,Roads & Highways,461.23,58.0,Roads & Highways,6.136062602700595
619008,2,1,Roads & Highways,157.69,28.0,Roads & Highways,5.066952613574751
619009,2,1,Roads & Highways,690.33,65.0,Roads & Highways,6.538617278508967
619010,2,1,RAILWAYS,500.88,38.0,RAILWAYS,6.218361047291499
619013,3,1,Roads & Highways,508.76,132.0,Roads & Highways,6.233940026721684
619014,3,0,Roads & Highways,316.73,50.0,Roads & Highways,5.7612019655236875
619022,6,0,Urban Public Transport,5452.72,48.0,Other,8.60405322362049
619024,6,0,Transmission & Distribution,3125.32,25.0,Other,8.047611872984735
619025,6,0,Transmission & Distribution,25000.0,54.0,Other,10.12667110305036
619028,6,0,Transmission & Distribution,173.14,24.0,Other,5.159859573400469
619029,2,1,Transmission & Distribution,319.42,18.0,Other,5.769632635218568
619030,6,0,Transmission & Distribution,2722.5,30.0,Other,7.909673096823729
619031,6,0,Urban Public Transport,12014.91,35.0,Other,9.39398688396255
619032,6,0,Coal,25560.48,85.0,Other,10.148841809788555
619038,2,1,POWER,497.09,19.0,POWER,6.210780783587805
619039,1,0,Roads & Highways,307.96,36.0,Roads & Highways,5.733211818680204
619042,4,1,POWER,169.15,32.0,POWER,5.136680400946915
619045,2,1,Roads & Highways,1205.4,38.0,Roads & Highways,7.095395997253692
619049,6,0,Transmission & Distribution,4500.0,24.0,Other,8.412054873292933
619051,5,1,Electricity Generation,29948.0,68.0,Other,10.307251214004534
619052,6,0,Urban Public Transport,5801.05,67.0,Other,8.665966582362245
619053,6,0,Coal,1604.69,58.0,Other,7.381308849722831
619055,6,0,Coal,444.42,79.0,Other,6.099017657272704
619056,2,1,Electricity Generation,11131.0,62.0,Other,9.317579122645782
619057,7,0,RAILWAYS,574.26,42.0,RAILWAYS,6.354822112510577
619059,2,1,RAILWAYS,323.98,6.0,RAILWAYS,5.78376364197463
619060,6,1,Roads & Highways,344.71,131.0,Roads & Highways,5.845600273324364
619061,2,0,Roads & Highways,705.09,38.0,Roads & Highways,6.559742708122057
619063,2,1,RAILWAYS,1636.15,32.0,RAILWAYS,7.400712204205645
619064,2,1,COAL,1259.0,36.0,COAL,7.138866999945524
619065,1,0,Roads & Highways,1745.0,33.0,Roads & Highways,7.465082736399547
