canonical_id,duration,event,sector,cost_original,planned_duration_months,sector_capped,log_cost
617922,3.0,0,Roads & Highways,587.1,70.0,Roads & Highways,6.3768970014659105
617923,5.0,0,Roads & Highways,155.97,51.0,Roads & Highways,5.056054704287115
617924,9.0,1,POWER,300.33,39.0,POWER,5.708206009715981
617925,6.0,1,POWER,157.49,33.0,POWER,5.065691499844334
617926,2.0,1,Roads & Highways,398.4,41.0,Roads & Highways,5.989963420981715
617927,2.0,1,Roads & Highways,699.19,29.0,Roads & Highways,6.551351726784763
617928,9.0,1,COAL,151.13,48.0,COAL,5.0247354184750375
617929,6.0,1,RAILWAYS,248.0,24.0,RAILWAYS,5.517452896464707
617930,7.0,1,POWER,196.94,36.0,POWER,5.287963954468545
617931,1.0,1,Roads & Highways,155.87,113.0,Roads & Highways,5.055417436868149
617932,7.0,1,POWER,496.64,31.0,POWER,6.2098769240462905
617933,11.0,0,POWER,984.07,42.0,POWER,6.892712704636869
617934,7.0,1,POWER,406.54,38.0,POWER,6.0101390873727905
617935,6.0,1,POWER,298.0,36.0,POWER,5.700443573390687
617936,12.0,0,RAILWAYS,248.83,29.0,RAILWAYS,5.520780686557383
617937,2.0,0,Roads & Highways,809.77,41.0,Roads & Highways,6.69798441339997
617938,5.0,0,Roads & Highways,574.18,27.0,Roads & Highways,6.354683035287725
617939,4.0,1,Roads & Highways,1297.75,40.0,Roads & Highways,7.169157542413437
617940,6.0,1,RAILWAYS,545.11,40.0,RAILWAYS,6.302820420654982
617941,4.0,0,Roads & Highways,398.25,43.0,Roads & Highways,5.989587787095122
617942,6.0,1,"ROAD
TRANSPORT
AND
HIGHWAYS",641.46,36.0,Other,6.465304558022001
617943,1.0,0,Roads & Highways,746.75,46.0,Roads & Highways,6.617068697510057
617944,7.0,1,POWER,743.21,45.0,POWER,6.6123232530702944
617945,5.0,0,Roads & Highways,354.21,25.0,Roads & Highways,5.872709163874876
617948,7.0,1,POWER,1230.02,44.0,POWER,7.115598373006169
617949,12.0,0,"DEPARTMENT
OF HIGHER
EDUCATION",159.66,28.0,"DEPARTMENT
OF HIGHER
EDUCATION",5.079290330745667
617950,5.0,0,Roads & Highways,204.42,50.0,Roads & Highways,5.325056663737659
617951,2.0,0,Roads & Highways,314.55,52.0,Roads & Highways,5.754317148030249
617954,9.0,1,POWER,398.48,12.0,POWER,5.990163701374934
617955,9.0,1,POWER,718.52,24.0,POWER,6.5785843230223975
617957,11.0,0,POWER,274.06,31.0,POWER,5.616989255686562
617958,6.0,1,PETROLEUM,566.15,36.0,PETROLEUM,6.340623819005051
617959,11.0,0,PETROLEUM,477.54,46.0,PETROLEUM,6.1707398019655315
617960,6.0,1,POWER,271.17,32.0,POWER,5.60642687106484
617961,6.0,1,PETROLEUM,1408.85,33.0,PETROLEUM,7.25123859473442
617962,12.0,0,RAILWAYS,238.97,53.0,RAILWAYS,5.4805139155288405
617963,10.0,1,POWER,296.02,60.0,POWER,5.693799476602799
617964,12.0,0,POWER,309.63,47.0,POWER,5.738602493300822
617965,7.0,1,POWER,195.38,22.0,POWER,5.280051557741144
617966,6.0,1,PETROLEUM,675.0,69.0,PETROLEUM,6.516193076042964
617967,1.0,1,Roads & Highways,251.88,53.0,Roads & Highways,5.532915067907362
617968,6.0,1,RAILWAYS,418.88,24.0,RAILWAYS,6.039968956167597
617969,11.0,1,PETROLEUM,201.08,40.0,PETROLEUM,5.308663658602181
617970,6.0,1,RAILWAYS,282.08,24.0,RAILWAYS,5.645729543207584
617971,5.0,0,Roads & Highways,322.4,51.0,Roads & Highways,5.778889947143006
617972,4.0,0,Roads & Highways,200.67,42.0,Roads & Highways,5.30663269815175
617973,6.0,1,POWER,188.8,18.0,POWER,5.245970886175828
617974,5.0,0,Roads & Highways,344.73,35.0,Roads & Highways,5.845658123607847
617975,6.0,1,RAILWAYS,237.8,24.0,RAILWAYS,5.475626381518447
617976,6.0,1,COAL,530.2,36.0,COAL,6.275138598162224
617977,3.0,0,Roads & Highways,211.28,31.0,Roads & Highways,5.357906157959694
617978,4.0,0,Roads & Highways,631.76,38.0,Roads & Highways,6.450091203330379
617979,1.0,1,Roads & Highways,533.76,38.0,Roads & Highways,6.281818048114922
617980,6.0,1,RAILWAYS,626.76,28.0,RAILWAYS,6.442157927819218
617981,1.0,1,Roads & Highways,359.0,26.0,Roads & Highways,5.886104031450156
617982,6.0,1,RAILWAYS,230.03,23.0,RAILWAYS,5.442547572219269
617983,3.0,1,Roads & Highways,317.19,40.0,Roads & Highways,5.7626486886342425
617984,6.0,1,RAILWAYS,206.13,28.0,RAILWAYS,5.333346615467431
617985,6.0,1,RAILWAYS,196.52,33.0,RAILWAYS,5.285839845036924
617986,6.0,1,RAILWAYS,204.1,32.0,RAILWAYS,5.323497665078335
617987,5.0,0,Roads & Highways,691.81,35.0,Roads & Highways,6.540755791324192
617988,5.0,0,Roads & Highways,776.17,33.0,Roads & Highways,6.6556591166553485
617989,3.0,1,Roads & Highways,157.32,32.0,Roads & Highways,5.064618301294311
617990,6.0,1,RAILWAYS,356.65,35.0,RAILWAYS,5.879554854554393
617991,6.0,1,RAILWAYS,206.88,28.0,RAILWAYS,5.336960990140241
617992,3.0,1,Roads & Highways,322.81,30.0,Roads & Highways,5.780156924027929
617993,1.0,1,Roads & Highways,220.28,21.0,Roads & Highways,5.399428867916448
617994,3.0,1,Roads & Highways,294.13,21.0,Roads & Highways,5.687415937235904
617995,3.0,1,Roads & Highways,300.0,28.0,Roads & Highways,5.707110264748875
617996,3.0,1,Roads & Highways,298.0,28.0,Roads & Highways,5.700443573390687
617997,1.0,0,Roads & Highways,538.71,59.0,Roads & Highways,6.291031958265244
617998,6.0,1,POWER,256.66,76.0,POWER,5.551640886363379
617999,1.0,1,Roads & Highways,471.62,37.0,Roads & Highways,6.158291682943288
618000,3.0,1,Roads & Highways,170.34,23.0,Roads & Highways,5.143649886535898
618001,3.0,1,Roads & Highways,216.53,61.0,Roads & Highways,5.382336772051611
618002,7.0,1,RAILWAYS,1094.46,40.0,RAILWAYS,6.998929645361146
618003,3.0,1,Roads & Highways,154.49,37.0,Roads & Highways,5.046581420869725
618004,3.0,1,Roads & Highways,179.86,53.0,Roads & Highways,5.197723251312334
618005,6.0,1,POWER,200.0,19.0,POWER,5.303304908059076
618006,6.0,1,PETROLEUM,748.99,37.0,PETROLEUM,6.620059873108133
618007,6.0,1,COAL,536.03,18.0,COAL,6.28605395887021
618008,6.0,1,POWER,1384.79,37.0,POWER,7.234025653118753
618009,6.0,1,POWER,282.41,28.0,POWER,5.646894612449152
618010,4.0,0,Roads & Highways,546.67,44.0,Roads & Highways,6.305672915777904
618011,6.0,1,RAILWAYS,411.4,29.0,RAILWAYS,6.021993752142805
618012,9.0,1,POWER,186.52,47.0,POWER,5.233885506388648
618013,1.0,1,Roads & Highways,1318.59,37.0,Roads & Highways,7.185076361271757
618014,4.0,0,Roads & Highways,199.05,55.0,Roads & Highways,5.298567335303244
618015,1.0,1,Roads & Highways,225.41,46.0,Roads & Highways,5.422347514964887
618016,4.0,0,Roads & Highways,397.44,62.0,Roads & Highways,5.987556922276965
618017,1.0,1,Roads & Highways,286.0,46.0,Roads & Highways,5.659482215759621
618018,1.0,1,Roads & Highways,351.19,40.0,Roads & Highways,5.864170802700472
618019,9.0,1,POWER,365.21,38.0,POWER,5.903206939349818
618020,6.0,1,POWER,386.49,35.0,POWER,5.959690042008797
618021,2.0,1,Roads & Highways,425.97,17.0,Roads & Highways,6.056713753149202
618022,2.0,1,Roads & Highways,173.06,32.0,Roads & Highways,5.159400067361368
618023,6.0,1,RAILWAYS,152.58,19.0,RAILWAYS,5.034221603902398
618024,6.0,1,RAILWAYS,263.19,31.0,RAILWAYS,5.576668541258341
618025,6.0,1,RAILWAYS,192.67,16.0,RAILWAYS,5.26615567973964
618026,9.0,1,RAILWAYS,605.08,33.0,RAILWAYS,6.407011990557659
618027,3.0,1,Roads & Highways,445.62,37.0,Roads & Highways,6.101708121206741
618028,4.0,0,Roads & Highways,333.96,52.0,Roads & Highways,5.814011121710887
618029,9.0,1,POWER,350.69,24.0,POWER,5.8627501057518465
618030,6.0,1,POWER,166.58,36.0,POWER,5.121460849185141
618031,6.0,1,POWER,516.96,30.0,POWER,6.249898019200639
618033,6.0,1,POWER,496.47,81.0,POWER,6.209535253272901
618034,12.0,0,RAILWAYS,173.65,41.0,RAILWAYS,5.162783971252841
618035,2.0,1,Roads & Highways,275.4,38.0,Roads & Highways,5.621849091893515
618036,4.0,1,Roads & Highways,315.55,44.0,Roads & Highways,5.7574812069901355
618037,9.0,1,"DEPARTMENT
OF HIGHER
EDUCATION",439.82,29.0,"DEPARTMENT
OF HIGHER
EDUCATION",6.088636628860241
618038,5.0,0,Roads & Highways,224.44,46.0,Roads & Highways,5.4180540481503705
618039,5.0,0,Roads & Highways,346.82,51.0,Roads & Highways,5.851685104579697
618040,4.0,0,Roads & Highways,452.81,58.0,Roads & Highways,6.117678608242217
618041,5.0,0,Roads & Highways,299.31,70.0,Roads & Highways,5.70481527446815
618042,9.0,1,POWER,163.86,38.0,POWER,5.105096628885081
618043,4.0,1,Roads & Highways,492.12,52.0,Roads & Highways,6.200752552131751
618044,2.0,0,Roads & Highways,851.4,49.0,Roads & Highways,6.748055900224462
618045,11.0,0,POWER,179.19,33.0,POWER,5.194011849738723
618046,11.0,0,POWER,213.32,21.0,POWER,5.367470225236353
618047,4.0,0,Roads & Highways,657.16,38.0,Roads & Highways,6.489448062860675
618049,4.0,1,Roads & Highways,183.41,28.0,Roads & Highways,5.217161539587027
618050,6.0,1,RAILWAYS,345.89,7.0,RAILWAYS,5.84900772680898
618051,6.0,1,Roads & Highways,242.8,35.0,Roads & Highways,5.496348217047172
618052,5.0,0,Roads & Highways,808.7,34.0,Roads & Highways,6.696663808692069
618053,5.0,0,Roads & Highways,1019.97,34.0,Roads & Highways,6.928508434775093
618054,9.0,1,POWER,515.69,38.0,POWER,6.247443081515765
618055,10.0,1,POWER,225.17,32.0,POWER,5.42128692889172
618056,6.0,1,POWER,509.65,44.0,POWER,6.235684424024108
618057,9.0,1,POWER,189.31,31.0,POWER,5.248654321528936
618059,9.0,1,POWER,328.11,30.0,POWER,5.796392041388594
618060,9.0,1,PETROLEUM,315.21,30.0,PETROLEUM,5.756406549828742
618061,5.0,0,Roads & Highways,386.16,30.0,Roads & Highways,5.9588380442808875
618062,6.0,1,"DEPARTMENT
OF HIGHER
EDUCATION",244.83,13.0,"DEPARTMENT
OF HIGHER
EDUCATION",5.504640240131903
618063,6.0,1,POWER,262.37,54.0,POWER,5.573559887606227
618064,11.0,0,POWER,278.97,50.0,POWER,5.634682454571901
618065,9.0,1,POWER,316.44,42.0,POWER,5.7602888240965076
618066,12.0,0,POWER,283.86,50.0,POWER,5.65199783150644
618067,5.0,0,Roads & Highways,1086.3,54.0,Roads & Highways,6.9914528380037035
618068,9.0,1,POWER,158.36,43.0,POWER,5.071165793836288
618069,12.0,0,RAILWAYS,334.64,31.0,RAILWAYS,5.816039157001868
618070,6.0,1,RAILWAYS,294.28,6.0,RAILWAYS,5.687924058721743
618071,6.0,1,RAILWAYS,385.15,31.0,RAILWAYS,5.956225895015272
618072,7.0,1,RAILWAYS,297.24,40.0,RAILWAYS,5.697898531497226
618073,6.0,1,PETROLEUM,226.15,24.0,PETROLEUM,5.4256105922054125
618074,9.0,1,PETROLEUM,624.43,33.0,PETROLEUM,6.438439413172899
618075,9.0,1,POWER,840.93,50.0,POWER,6.735696875394464
618076,12.0,0,"DEPARTMENT
OF HIGHER
EDUCATION",504.0,41.0,"DEPARTMENT
OF HIGHER
EDUCATION",6.22455842927536
618078,6.0,1,POWER,193.16,33.0,POWER,5.268682561418346
618079,3.0,0,Roads & Highways,172.66,43.0,Roads & Highways,5.157099364632499
618080,12.0,1,PETROLEUM,353.27,50.0,PETROLEUM,5.8700593342813
618081,6.0,1,POWER,438.24,29.0,POWER,6.085045960729513
618082,9.0,1,POWER,395.62,38.0,POWER,5.982978643457684
618083,1.0,1,Roads & Highways,458.78,47.0,Roads & Highways,6.130748114210368
618084,6.0,1,PETROLEUM,153.01,42.0,PETROLEUM,5.037017535370374
618085,6.0,1,POWER,305.12,34.0,POWER,5.72397718194172
618086,5.0,0,Roads & Highways,617.28,46.0,Roads & Highways,6.426941429284118
618087,9.0,1,POWER,255.88,17.0,POWER,5.548609049781258
618088,4.0,0,Roads & Highways,325.79,27.0,Roads & Highways,5.7893177627624635
618089,9.0,1,POWER,206.54,32.0,POWER,5.3353240921771325
618090,7.0,1,POWER,545.64,41.0,POWER,6.303790450472523
618091,1.0,1,Roads & Highways,512.98,47.0,Roads & Highways,6.242184354192295
618092,12.0,0,RAILWAYS,606.61,43.0,RAILWAYS,6.409533228782365
618093,11.0,0,RAILWAYS,838.43,43.0,RAILWAYS,6.732723090074991
618095,3.0,1,Roads & Highways,196.05,37.0,Roads & Highways,5.283457503641013
618096,2.0,1,Roads & Highways,181.45,26.0,Roads & Highways,5.206476162882456
618097,7.0,1,POWER,407.19,28.0,POWER,6.01173275228047
618098,6.0,1,POWER,167.97,29.0,POWER,5.129721184372558
618099,3.0,0,Roads & Highways,164.13,25.0,Roads & Highways,5.106733042474897
618101,4.0,0,Roads & Highways,881.61,30.0,Roads & Highways,6.782883426932149
618103,2.0,1,Roads & Highways,279.29,49.0,Roads & Highways,5.635824781472974
618104,9.0,1,RAILWAYS,886.69,40.0,RAILWAYS,6.788622582943796
618105,6.0,1,RAILWAYS,631.49,24.0,RAILWAYS,6.449664410200012
618106,9.0,1,RAILWAYS,703.68,36.0,RAILWAYS,6.557743799058939
618107,5.0,0,Roads & Highways,1155.21,52.0,Roads & Highways,7.052902693633634
618108,9.0,1,COAL,237.28,15.0,COAL,5.473446452760487
618109,9.0,1,POWER,355.72,24.0,POWER,5.876951160319221
618110,6.0,1,POWER,307.11,30.0,POWER,5.730456862070388
618111,9.0,1,POWER,403.36,43.0,POWER,6.0023055702858565
618112,12.0,0,POWER,912.5,56.0,POWER,6.817283375818062
618113,12.0,0,POWER,587.97,56.0,POWER,6.378375248568339
618114,2.0,0,Roads & Highways,1192.33,65.0,Roads & Highways,7.084502997426646
618116,5.0,0,Roads & Highways,1679.75,62.0,Roads & Highways,7.426995401349146
618117,4.0,1,Roads & Highways,154.89,27.0,Roads & Highways,5.04915063032459
618118,6.0,1,RAILWAYS,174.34,28.0,RAILWAYS,5.1667269461604395
618119,4.0,0,Roads & Highways,472.23,59.0,Roads & Highways,6.159581528234976
618120,4.0,0,Roads & Highways,1060.16,64.0,Roads & Highways,6.967117928375644
618121,9.0,1,PETROLEUM,427.29,34.0,PETROLEUM,6.059800536228278
618122,3.0,0,Roads & Highways,172.09,55.0,Roads & Highways,5.153811690438308
618123,12.0,0,PETROLEUM,423.18,41.0,PETROLEUM,6.0501578934472
618124,9.0,1,POWER,343.54,43.0,POWER,5.842210194018223
618125,2.0,1,Roads & Highways,228.32,24.0,Roads & Highways,5.435118408040182
618126,4.0,1,Roads & Highways,479.37,49.0,Roads & Highways,6.17455664029584
618127,5.0,0,Roads & Highways,255.73,50.0,Roads & Highways,5.5480249489877975
618129,4.0,0,Roads & Highways,467.93,45.0,Roads & Highways,6.1504535035754895
618130,3.0,1,Roads & Highways,490.92,43.0,Roads & Highways,6.198316101645214
618132,5.0,0,Roads & Highways,206.13,28.0,Roads & Highways,5.333346615467431
618133,3.0,1,Roads & Highways,280.57,38.0,Roads & Highways,5.640381084517819
618134,5.0,0,Roads & Highways,459.39,43.0,Roads & Highways,6.132073956368573
618136,3.0,1,Roads & Highways,224.44,30.0,Roads & Highways,5.4180540481503705
618137,4.0,0,Roads & Highways,540.35,38.0,Roads & Highways,6.294066019756907
618138,4.0,0,Roads & Highways,349.57,32.0,Roads & Highways,5.859560401227616
618139,4.0,0,Roads & Highways,355.12,30.0,Roads & Highways,5.87526775270547
618140,4.0,0,Roads & Highways,445.76,51.0,Roads & Highways,6.102021537672626
618141,3.0,1,Roads & Highways,423.48,35.0,Roads & Highways,6.0508648903894295
618142,4.0,1,Roads & Highways,244.54,28.0,Roads & Highways,5.503459866752694
618143,5.0,0,Roads & Highways,197.0,31.0,Roads & Highways,5.288267030694535
618144,6.0,1,RAILWAYS,292.24,28.0,RAILWAYS,5.680991386355386
618145,6.0,1,PETROLEUM,277.5,19.0,PETROLEUM,5.629418059367339
618146,6.0,1,POWER,486.45,18.0,POWER,6.189187721075281
618147,1.0,1,Roads & Highways,166.58,32.0,Roads & Highways,5.121460849185141
618148,1.0,0,Roads & Highways,785.79,61.0,Roads & Highways,6.667961376723916
618149,4.0,0,Roads & Highways,957.09,47.0,Roads & Highways,6.864941719278488
618150,4.0,0,Roads & Highways,761.83,38.0,Roads & Highways,6.637035201741581
618151,1.0,0,Roads & Highways,1084.29,74.0,Roads & Highways,6.98960251136732
618152,6.0,1,PETROLEUM,2026.05,48.0,PETROLEUM,7.614336813143335
618153,3.0,1,Roads & Highways,653.46,31.0,Roads & Highways,6.4838104681271025
618154,3.0,1,Roads & Highways,157.62,28.0,Roads & Highways,5.066511404655174
618155,4.0,1,Roads & Highways,396.17,28.0,Roads & Highways,5.984364400617675
618156,5.0,0,Roads & Highways,492.66,44.0,Roads & Highways,6.201847021119578
618157,2.0,1,Roads & Highways,348.06,39.0,Roads & Highways,5.8552438271966905
618158,4.0,0,Roads & Highways,416.96,45.0,Roads & Highways,6.03538573416591
618159,5.0,0,Roads & Highways,382.1,37.0,Roads & Highways,5.9482960517066035
618160,5.0,0,Roads & Highways,1019.17,33.0,Roads & Highways,6.927724559057638
618161,6.0,1,RAILWAYS,989.66,37.0,RAILWAYS,6.898371387671796
618162,5.0,0,Roads & Highways,2008.7,56.0,Roads & Highways,7.605740736182332
618163,3.0,1,Roads & Highways,809.25,33.0,Roads & Highways,6.697342842021657
618164,5.0,1,Roads & Highways,1141.67,51.0,Roads & Highways,7.041122908198164
618165,3.0,1,Roads & Highways,1156.72,48.0,Roads & Highways,7.054207832695181
618166,3.0,1,Roads & Highways,697.66,45.0,Roads & Highways,6.549164214742565
618167,4.0,1,Roads & Highways,264.86,29.0,Roads & Highways,5.582969854439453
618168,3.0,1,Roads & Highways,917.91,46.0,Roads & Highways,6.823188185024619
618169,3.0,1,Roads & Highways,640.18,44.0,Roads & Highways,6.463310228733024
618170,1.0,1,Roads & Highways,214.07,30.0,Roads & Highways,5.370963556532891
618171,1.0,1,Roads & Highways,352.69,46.0,Roads & Highways,5.868420823264403
618172,6.0,1,POWER,341.8,27.0,POWER,5.837147186723625
618173,6.0,1,POWER,381.77,28.0,POWER,5.947434286601761
618174,4.0,0,Roads & Highways,226.58,31.0,Roads & Highways,5.4275018249288625
618175,9.0,1,POWER,428.8,26.0,POWER,6.06331998420841
618176,2.0,1,Roads & Highways,349.08,34.0,Roads & Highways,5.858161699793562
618177,6.0,1,POWER,227.19,21.0,POWER,5.430178615258333
618178,2.0,1,Roads & Highways,162.67,28.0,Roads & Highways,5.097852205517793
618179,4.0,1,Roads & Highways,181.58,23.0,Roads & Highways,5.207188433136935
618180,9.0,1,POWER,223.46,21.0,POWER,5.41369751758811
618181,9.0,1,POWER,153.79,28.0,POWER,5.042069359585786
618182,4.0,0,Roads & Highways,499.88,45.0,Roads & Highways,6.216366551437055
618183,4.0,0,Roads & Highways,399.01,46.0,Roads & Highways,5.991489546795487
618184,2.0,1,Roads & Highways,313.56,37.0,Roads & Highways,5.751174836958802
618185,5.0,0,Roads & Highways,394.95,56.0,Roads & Highways,5.981287940656421
618186,6.0,1,RAILWAYS,549.28,35.0,RAILWAYS,6.310427239592795
618187,5.0,0,Roads & Highways,947.15,53.0,Roads & Highways,6.854512717586418
618188,6.0,1,POWER,253.78,26.0,POWER,5.540400427681641
618189,4.0,0,Roads & Highways,613.65,46.0,Roads & Highways,6.42105300011335
618190,10.0,1,RAILWAYS,644.45,36.0,RAILWAYS,6.469947747952719
618191,9.0,1,"DEPARTMENT
OF HIGHER
EDUCATION",403.22,36.0,"DEPARTMENT
OF HIGHER
EDUCATION",6.001959284200623
618192,9.0,1,"DEPARTMENT
OF HIGHER
EDUCATION",423.67,40.0,"DEPARTMENT
OF HIGHER
EDUCATION",6.0513123967267575
618193,1.0,1,Roads & Highways,368.63,35.0,Roads & Highways,5.912502505304687
618194,6.0,1,"DEPARTMENT
OF HIGHER
EDUCATION",289.67,5.0,"DEPARTMENT
OF HIGHER
EDUCATION",5.672188603065022
618196,6.0,1,RAILWAYS,578.85,35.0,RAILWAYS,6.3627694494027125
618197,6.0,1,RAILWAYS,882.18,36.0,RAILWAYS,6.783529030338895
618198,6.0,1,POWER,381.08,22.0,POWER,5.945630010764183
618199,12.0,1,POWER,723.13,41.0,POWER,6.5849709342781555
618200,6.0,1,RAILWAYS,317.74,37.0,RAILWAYS,5.764375723431487
618201,3.0,1,Roads & Highways,702.1,38.0,Roads & Highways,6.555499129205115
618202,11.0,1,POWER,992.43,42.0,POWER,6.901163601532742
618203,11.0,1,POWER,980.21,40.0,POWER,6.88878650393452
618204,9.0,1,"ROAD
TRANSPORT
AND
HIGHWAYS",426.14,43.0,Other,6.057111828343837
618205,9.0,1,POWER,832.46,38.0,POWER,6.725585710637353
618206,4.0,0,Roads & Highways,1404.94,38.0,Roads & Highways,7.248461397206838
618207,1.0,1,Roads & Highways,573.96,60.0,Roads & Highways,6.354300473160187
618208,3.0,0,Roads & Highways,180.1,32.0,Roads & Highways,5.199049364889368
618209,1.0,1,Roads & Highways,258.85,42.0,Roads & Highways,5.560104541454451
618210,1.0,1,Roads & Highways,603.92,39.0,Roads & Highways,6.40509621788254
618211,4.0,0,Roads & Highways,649.6,54.0,Roads & Highways,6.477895014039251
618212,5.0,0,Roads & Highways,197.26,39.0,Roads & Highways,5.289579300604752
618213,1.0,1,Roads & Highways,273.76,34.0,Roads & Highways,5.61589798934568
618214,1.0,1,Roads & Highways,346.5,40.0,Roads & Highways,5.850764665004847
618215,4.0,0,Roads & Highways,274.36,72.0,Roads & Highways,5.618079332463229
618216,10.0,1,RAILWAYS,230.54,63.0,RAILWAYS,5.444752644777583
618217,10.0,1,RAILWAYS,314.67,62.0,RAILWAYS,5.754697364124307
618218,1.0,1,Roads & Highways,338.38,31.0,Roads & Highways,5.82712042354468
618219,1.0,1,Roads & Highways,292.76,43.0,Roads & Highways,5.682763107432126
618220,7.0,1,POWER,642.24,40.0,POWER,6.466517904985824
618221,11.0,1,POWER,734.64,58.0,POWER,6.600740868630781
618222,9.0,1,POWER,562.45,39.0,POWER,6.334078598398358
618223,9.0,1,POWER,152.93,42.0,POWER,5.036497953621983
618224,2.0,1,Roads & Highways,796.97,53.0,Roads & Highways,6.682071002758175
618225,9.0,1,POWER,395.25,41.0,POWER,5.98204532519149
618226,9.0,1,POWER,272.49,52.0,POWER,5.611265058122292
618227,9.0,1,POWER,995.04,42.0,POWER,6.903787417420752
618228,6.0,1,PETROLEUM,2926.42,67.0,PETROLEUM,7.981876768027601
618229,6.0,1,POWER,211.09,51.0,POWER,5.357010712887255
618230,9.0,1,RAILWAYS,314.32,56.0,RAILWAYS,5.753587996191707
618231,9.0,1,RAILWAYS,371.93,52.0,RAILWAYS,5.921390734471734
618232,1.0,1,Roads & Highways,251.62,69.0,Roads & Highways,5.531886383345829
618233,6.0,1,POWER,1948.25,67.0,POWER,7.57519996218971
618234,6.0,1,PETROLEUM,1478.4,69.0,PETROLEUM,7.2993918791537675
618235,4.0,0,Roads & Highways,278.1,23.0,Roads & Highways,5.6315701405422764
618236,1.0,1,Roads & Highways,316.06,27.0,Roads & Highways,5.759091030415082
618237,6.0,1,"DEPARTMENT
OF HIGHER
EDUCATION",263.45,8.0,"DEPARTMENT
OF HIGHER
EDUCATION",5.577652197511989
618238,6.0,1,"DEPARTMENT
OF HIGHER
EDUCATION",350.61,5.0,"DEPARTMENT
OF HIGHER
EDUCATION",5.862522606817267
618239,1.0,1,Roads & Highways,445.22,30.0,Roads & Highways,6.100812103943264
618240,6.0,1,POWER,236.47,47.0,POWER,5.470041299706711
618242,1.0,1,Roads & Highways,300.46,44.0,Roads & Highways,5.708637337382383
618243,12.0,0,POWER,1138.72,54.0,POWER,7.038537897185386
618244,12.0,0,POWER,1273.72,62.0,POWER,7.150481825632056
618246,12.0,1,PETROLEUM,1110.23,82.0,PETROLEUM,7.013222788915872
618247,5.0,0,Roads & Highways,1708.62,58.0,Roads & Highways,7.444026402579467
618248,5.0,0,Roads & Highways,1653.15,56.0,Roads & Highways,7.411042560709827
618249,12.0,0,POWER,1511.57,48.0,POWER,7.3215654698258
618250,9.0,1,PETROLEUM,3064.45,46.0,PETROLEUM,8.027949656516796
618251,1.0,1,Roads & Highways,1661.25,60.0,Roads & Highways,7.415927385282564
618252,12.0,0,POWER,974.19,64.0,POWER,6.882632323807678
618253,2.0,0,Roads & Highways,870.95,69.0,Roads & Highways,6.770732082815469
618254,6.0,1,"DEPARTMENT
OF HIGHER
EDUCATION",244.43,12.0,"DEPARTMENT
OF HIGHER
EDUCATION",5.503011774193717
618255,9.0,1,"DEPARTMENT
OF HIGHER
EDUCATION",361.24,27.0,"DEPARTMENT
OF HIGHER
EDUCATION",5.892306975574764
618256,9.0,1,"DEPARTMENT
OF HIGHER
EDUCATION",311.22,50.0,"DEPARTMENT
OF HIGHER
EDUCATION",5.74370806752852
618257,6.0,1,"DEPARTMENT
OF HIGHER
EDUCATION",349.29,47.0,"DEPARTMENT
OF HIGHER
EDUCATION",5.85876138283622
618258,6.0,1,"DEPARTMENT
OF HIGHER
EDUCATION",296.66,37.0,"DEPARTMENT
OF HIGHER
EDUCATION",5.695951895541013
618259,6.0,1,"DEPARTMENT
OF HIGHER
EDUCATION",222.61,7.0,"DEPARTMENT
OF HIGHER
EDUCATION",5.409903463000054
618260,5.0,0,Roads & Highways,1348.06,68.0,Roads & Highways,7.207163332609325
618262,5.0,0,Roads & Highways,1734.7,52.0,Roads & Highways,7.459166069226836
618263,12.0,1,POWER,701.02,40.0,POWER,6.553961893648468
618264,5.0,0,Roads & Highways,2061.86,60.0,Roads & Highways,7.631848648432096
618265,6.0,1,POWER,172.5,51.0,POWER,5.156177599386914
618266,9.0,1,POWER,325.24,55.0,POWER,5.787633306826145
618267,1.0,0,Roads & Highways,1590.2,62.0,Roads & Highways,7.372243727539763
618282,9.0,1,RAILWAYS,1264.9,39.0,RAILWAYS,7.143538610642783
618283,9.0,1,RAILWAYS,1000.27,39.0,RAILWAYS,6.909024473214282
618284,12.0,0,RAILWAYS,1457.59,45.0,RAILWAYS,7.285225494637422
618285,6.0,1,RAILWAYS,286.72,34.0,RAILWAYS,5.661987784999155
618286,6.0,1,RAILWAYS,746.76,39.0,RAILWAYS,6.617082070874328
618287,12.0,0,RAILWAYS,1338.61,43.0,RAILWAYS,7.200133805807087
618288,12.0,0,RAILWAYS,1081.15,42.0,RAILWAYS,6.9867050819605385
618289,6.0,1,RAILWAYS,220.2,33.0,RAILWAYS,5.39906726964818
618290,6.0,1,RAILWAYS,202.36,20.0,RAILWAYS,5.314977807441144
618291,7.0,1,RAILWAYS,159.85,26.0,RAILWAYS,5.080472253685035
618292,6.0,1,RAILWAYS,277.44,25.0,RAILWAYS,5.629202596300466
618293,12.0,0,RAILWAYS,232.29,20.0,RAILWAYS,5.452282314842547
618294,5.0,0,Roads & Highways,801.07,54.0,Roads & Highways,6.687195885853192
618295,12.0,0,"DEPARTMENT
OF HIGHER
EDUCATION",705.83,48.0,"DEPARTMENT
OF HIGHER
EDUCATION",6.5607901843665175
618296,9.0,1,RAILWAYS,330.8,20.0,RAILWAYS,5.8045323777563445
618297,6.0,1,RAILWAYS,355.79,27.0,RAILWAYS,5.877147373407264
